500,0.243905986416412,2.34484396992005
520,0.329940145175988,2.24708924389505
540,0.328978338481809,2.2370402758133
560,0.328916739717567,2.23341309239457
580,0.327188449490499,2.24505833764126
600,0.32807312635027,2.22721301111342
620,0.32761079343166,2.23152363003824
640,0.330712196776899,2.21087981325894
660,0.330155367218453,2.20203013924066
680,0.329822941940232,2.19928351124038
700,0.326680415332407,2.21087537547842
720,0.33285103374842,2.21477871925276
740,0.330323544753167,2.21109873927976
760,0.329595495510073,2.20766870050765
780,0.329910908470146,2.20462004290792
800,0.0945074489474925,2.4086095444096
820,0.325266085922415,2.19758697163001
840,0.32677411349729,2.21210744658518
860,0.321548780137187,2.1862185228723
880,0.319422586066473,2.19704707081556
900,0.313528962276832,2.1936984184775
920,0.318528792542195,2.19802404012363
940,0.320977793853297,2.19254992395632
960,0.324708955850367,2.1914079460025
980,0.320746219181669,2.17825265529939
1000,0.322055538613202,2.19322310273552
