500,0.0202975077062284,1.52375887373759
520,0.106464707833599,0.0314280378270194
540,0.165577643118245,2.42615499360788
560,0.131580024466985,2.0437404487178
580,0.00195155808187095,0.852672518185827
600,8.26049167104128e-05,0.778324914726506
620,0.694317096851447,1.39222370936864
640,0.00479004434269589,1.42538984455078
660,0.00448611748701512,1.62875221705238
680,0.0138267990016892,2.79216873951371
700,0.0192758054826937,2.62769210237442
720,0.00499466138086049,2.04266626221547
740,0.0635060412081802,2.93799952707413
760,0.112317531022682,1.29164543954794
780,0.0227102267458977,1.57079496506838
800,0.307418239430639,2.59522820304985
820,0.0775017973696807,2.09439458646756
840,0.0291662715836127,1.5707950261806
860,0.0952139341461305,1.5707964601332
880,2.67325367665847e-05,0.338817979198464
900,0.0255781465086154,1.22403180498245
920,0.00557903350416453,0.406012030327437
940,0.235835205720546,2.80499292454019
960,0.0213325396749354,1.57079698590523
980,0.172625753097973,1.8932394790275
1000,0.0564073424342555,2.28479418924417
