500,0.00393852878786013,0.489236659661972
520,0.0208271568815492,0.706027806151092
540,0.00649081152428511,0.357941862073433
560,0.0249978296224748,0.47606655036984
580,0.00678031142925012,0.364376203282896
600,0.015029061155713,0.362192685511965
620,0.00801885472296434,0.317074692384942
640,0.00788769965289827,0.302777344970935
660,0.0074981802024145,0.287600954751561
680,0.00677122858760218,0.368690775858506
700,0.00662970909194495,0.336918481293123
720,0.00726361019247942,0.340767315255155
740,0.00623315172379699,0.35719791245652
760,0.00676374982921548,0.377769286807215
780,0.00599837851539294,0.375123666905865
800,0.0059057481635258,0.393284542197369
820,0.00659357769555986,0.381485744476883
840,0.00699631765179704,0.368330278268241
860,0.00599681961330288,0.377012398180963
880,0.00587555757309456,0.396350990527914
900,0.00632115815232555,0.3971741073287
920,0.00902358621261058,0.263335718952401
940,0.00883281470455721,0.263702627846896
960,0.00699062325734706,0.332515136444349
980,0.00633930923719314,0.396010241290376
1000,0.00615120703098489,0.410449105182108
